cohortId,targetId,targetName,strataId,strataName,cohortType
139001252,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
127001252,127,Persons tested for SARS-CoV-2 with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
132001252,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
137001252,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
116001252,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
129001252,129,Persons tested positive for SARS-CoV-2 with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
112001252,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
130001252,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
128001252,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
135001252,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
113001252,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
131001252,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
138001252,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
133001252,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
126001252,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
140001252,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
129001992,129,Persons tested positive for SARS-CoV-2 with no required prior observation,199,without Pregnant women,TwoS
140001992,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,199,without Pregnant women,TwoS
112001992,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,199,without Pregnant women,TwoS
133001992,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,199,without Pregnant women,TwoS
141001992,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,199,without Pregnant women,TwoS
113001992,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,199,without Pregnant women,TwoS
127001992,127,Persons tested for SARS-CoV-2 with no required prior observation,199,without Pregnant women,TwoS
135001992,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,199,without Pregnant women,TwoS
130001992,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,199,without Pregnant women,TwoS
132001992,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,199,without Pregnant women,TwoS
115001992,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,199,without Pregnant women,TwoS
139001992,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,199,without Pregnant women,TwoS
134001992,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,199,without Pregnant women,TwoS
114001992,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,199,without Pregnant women,TwoS
131001992,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,199,without Pregnant women,TwoS
116001992,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,199,without Pregnant women,TwoS
111001992,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,199,without Pregnant women,TwoS
128001992,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,199,without Pregnant women,TwoS
136001992,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,199,without Pregnant women,TwoS
137001992,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,199,without Pregnant women,TwoS
138001992,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,199,without Pregnant women,TwoS
126001992,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,199,without Pregnant women,TwoS
138002002,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
130002002,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
136002002,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
111002002,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
112002002,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,200,without Flu-like symptom episodes,TwoS
116002002,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,200,without Flu-like symptom episodes,TwoS
141002002,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,200,without Flu-like symptom episodes,TwoS
135002002,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,200,without Flu-like symptom episodes,TwoS
134002002,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
137002002,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,200,without Flu-like symptom episodes,TwoS
140002002,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
129002002,129,Persons tested positive for SARS-CoV-2 with no required prior observation,200,without Flu-like symptom episodes,TwoS
113002002,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
132002002,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
128002002,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
131002002,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,200,without Flu-like symptom episodes,TwoS
133002002,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,200,without Flu-like symptom episodes,TwoS
115002002,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
114002002,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,200,without Flu-like symptom episodes,TwoS
139002002,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,200,without Flu-like symptom episodes,TwoS
127002002,127,Persons tested for SARS-CoV-2 with no required prior observation,200,without Flu-like symptom episodes,TwoS
126002002,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,200,without Flu-like symptom episodes,TwoS
113000011,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,1,with Full 30-day follow up,TwS
140000011,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,1,with Full 30-day follow up,TwS
129000011,129,Persons tested positive for SARS-CoV-2 with no required prior observation,1,with Full 30-day follow up,TwS
114000011,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,1,with Full 30-day follow up,TwS
116000011,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,1,with Full 30-day follow up,TwS
132000011,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,1,with Full 30-day follow up,TwS
135000011,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,1,with Full 30-day follow up,TwS
130000011,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,1,with Full 30-day follow up,TwS
138000011,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,1,with Full 30-day follow up,TwS
137000011,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,1,with Full 30-day follow up,TwS
126000011,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,1,with Full 30-day follow up,TwS
115000011,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,1,with Full 30-day follow up,TwS
111000011,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,1,with Full 30-day follow up,TwS
139000011,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,1,with Full 30-day follow up,TwS
141000011,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,1,with Full 30-day follow up,TwS
131000011,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,1,with Full 30-day follow up,TwS
112000011,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,1,with Full 30-day follow up,TwS
127000011,127,Persons tested for SARS-CoV-2 with no required prior observation,1,with Full 30-day follow up,TwS
128000011,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,1,with Full 30-day follow up,TwS
136000011,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,1,with Full 30-day follow up,TwS
133000011,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,1,with Full 30-day follow up,TwS
134000011,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,1,with Full 30-day follow up,TwS
136000021,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,2,with Sex = Female,TwS
130000021,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,2,with Sex = Female,TwS
114000021,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,2,with Sex = Female,TwS
128000021,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,2,with Sex = Female,TwS
138000021,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,2,with Sex = Female,TwS
137000021,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,2,with Sex = Female,TwS
111000021,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,2,with Sex = Female,TwS
127000021,127,Persons tested for SARS-CoV-2 with no required prior observation,2,with Sex = Female,TwS
126000021,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,2,with Sex = Female,TwS
135000021,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,2,with Sex = Female,TwS
139000021,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,2,with Sex = Female,TwS
133000021,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,2,with Sex = Female,TwS
140000021,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,2,with Sex = Female,TwS
129000021,129,Persons tested positive for SARS-CoV-2 with no required prior observation,2,with Sex = Female,TwS
132000021,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,2,with Sex = Female,TwS
113000021,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,2,with Sex = Female,TwS
131000021,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,2,with Sex = Female,TwS
116000021,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,2,with Sex = Female,TwS
115000021,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,2,with Sex = Female,TwS
141000021,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,2,with Sex = Female,TwS
112000021,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,2,with Sex = Female,TwS
134000021,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,2,with Sex = Female,TwS
131000031,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,3,with Age >= 18,TwS
116000031,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,3,with Age >= 18,TwS
133000031,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,3,with Age >= 18,TwS
113000031,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,3,with Age >= 18,TwS
140000031,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,3,with Age >= 18,TwS
138000031,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,3,with Age >= 18,TwS
111000031,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,3,with Age >= 18,TwS
134000031,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,3,with Age >= 18,TwS
126000031,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,3,with Age >= 18,TwS
115000031,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,3,with Age >= 18,TwS
135000031,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,3,with Age >= 18,TwS
141000031,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,3,with Age >= 18,TwS
136000031,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,3,with Age >= 18,TwS
129000031,129,Persons tested positive for SARS-CoV-2 with no required prior observation,3,with Age >= 18,TwS
114000031,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,3,with Age >= 18,TwS
127000031,127,Persons tested for SARS-CoV-2 with no required prior observation,3,with Age >= 18,TwS
137000031,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,3,with Age >= 18,TwS
132000031,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,3,with Age >= 18,TwS
130000031,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,3,with Age >= 18,TwS
112000031,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,3,with Age >= 18,TwS
128000031,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,3,with Age >= 18,TwS
139000031,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,3,with Age >= 18,TwS
133000041,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,4,with Age >= 65,TwS
130000041,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,4,with Age >= 65,TwS
132000041,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,4,with Age >= 65,TwS
138000041,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,4,with Age >= 65,TwS
141000041,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,4,with Age >= 65,TwS
113000041,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,4,with Age >= 65,TwS
116000041,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,4,with Age >= 65,TwS
139000041,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,4,with Age >= 65,TwS
112000041,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,4,with Age >= 65,TwS
136000041,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,4,with Age >= 65,TwS
128000041,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,4,with Age >= 65,TwS
126000041,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,4,with Age >= 65,TwS
135000041,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,4,with Age >= 65,TwS
115000041,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,4,with Age >= 65,TwS
134000041,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,4,with Age >= 65,TwS
114000041,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,4,with Age >= 65,TwS
127000041,127,Persons tested for SARS-CoV-2 with no required prior observation,4,with Age >= 65,TwS
129000041,129,Persons tested positive for SARS-CoV-2 with no required prior observation,4,with Age >= 65,TwS
137000041,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,4,with Age >= 65,TwS
140000041,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,4,with Age >= 65,TwS
111000041,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,4,with Age >= 65,TwS
131000041,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,4,with Age >= 65,TwS
138001001,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
128001001,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
136001001,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
127001001,127,Persons tested for SARS-CoV-2 with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
112001001,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
129001001,129,Persons tested positive for SARS-CoV-2 with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
130001001,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
131001001,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
132001001,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
140001001,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
141001001,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
133001001,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
115001001,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
111001001,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
114001001,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
134001001,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
139001001,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
126001001,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
113001001,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
137001001,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
116001001,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
135001001,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,100,with Prevalent Type 2 Diabetes Mellitus,TwS
116001011,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,101,with Prevalent hypertension,TwS
141001011,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,101,with Prevalent hypertension,TwS
133001011,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,101,with Prevalent hypertension,TwS
115001011,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,101,with Prevalent hypertension,TwS
129001011,129,Persons tested positive for SARS-CoV-2 with no required prior observation,101,with Prevalent hypertension,TwS
136001011,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,101,with Prevalent hypertension,TwS
132001011,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,101,with Prevalent hypertension,TwS
138001011,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,101,with Prevalent hypertension,TwS
140001011,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,101,with Prevalent hypertension,TwS
112001011,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,101,with Prevalent hypertension,TwS
128001011,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,101,with Prevalent hypertension,TwS
131001011,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,101,with Prevalent hypertension,TwS
114001011,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,101,with Prevalent hypertension,TwS
127001011,127,Persons tested for SARS-CoV-2 with no required prior observation,101,with Prevalent hypertension,TwS
111001011,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,101,with Prevalent hypertension,TwS
139001011,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,101,with Prevalent hypertension,TwS
134001011,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,101,with Prevalent hypertension,TwS
126001011,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,101,with Prevalent hypertension,TwS
137001011,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,101,with Prevalent hypertension,TwS
113001011,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,101,with Prevalent hypertension,TwS
130001011,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,101,with Prevalent hypertension,TwS
135001011,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,101,with Prevalent hypertension,TwS
134001021,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
111001021,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
141001021,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,102,with Prevalent chronic kidney disease,TwS
126001021,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
114001021,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,102,with Prevalent chronic kidney disease,TwS
115001021,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
116001021,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,102,with Prevalent chronic kidney disease,TwS
136001021,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
133001021,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,102,with Prevalent chronic kidney disease,TwS
138001021,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
130001021,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
137001021,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,102,with Prevalent chronic kidney disease,TwS
112001021,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,102,with Prevalent chronic kidney disease,TwS
131001021,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,102,with Prevalent chronic kidney disease,TwS
128001021,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
113001021,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
139001021,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,102,with Prevalent chronic kidney disease,TwS
140001021,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
132001021,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,102,with Prevalent chronic kidney disease,TwS
127001021,127,Persons tested for SARS-CoV-2 with no required prior observation,102,with Prevalent chronic kidney disease,TwS
135001021,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,102,with Prevalent chronic kidney disease,TwS
129001021,129,Persons tested positive for SARS-CoV-2 with no required prior observation,102,with Prevalent chronic kidney disease,TwS
135001031,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,103,with Prevalent end stage renal disease,TwS
138001031,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,103,with Prevalent end stage renal disease,TwS
132001031,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,103,with Prevalent end stage renal disease,TwS
140001031,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,103,with Prevalent end stage renal disease,TwS
131001031,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,103,with Prevalent end stage renal disease,TwS
113001031,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,103,with Prevalent end stage renal disease,TwS
